season,game_id,cfbd_total,sbro_total,discrepancy,totals_confidence,totals_market_quality_flag
2014,400548092,,53.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547839,,41.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548257,,54.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548401,,25.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547751,,38.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548090,,53.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547904,,17.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547916,,33.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547928,,17.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548091,,,,,missing
2014,400547795,,31.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548255,,65.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548256,,56.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548404,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548259,,42.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548007,,24.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547825,,22.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547772,,28.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548400,,21.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548179,,6.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548258,,32.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548095,,16.5,,sbro_heuristic_only_unvalidated,single_source
2014,400550418,,60.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548036,69.0,69.5,0.5,cross_validated_vs_cfbd,verified
2014,400548200,,66.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547764,,60.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548035,,61.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548382,,72.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547860,,72.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547958,,55.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548302,,61.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547888,,68.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548241,,53.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548340,,53.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548240,,53.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548447,,64.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548242,,63.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610210,,41.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610208,49.0,49.5,0.5,cross_validated_vs_cfbd,verified
2014,400610226,,67.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610223,,43.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610215,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610214,,51.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610206,,44.5,,sbro_heuristic_only_unvalidated,single_source
2014,400610182,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610178,,58.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610177,,74.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610179,,69.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610217,,46.5,,sbro_heuristic_only_unvalidated,single_source
2014,400610219,,65.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610218,,61.5,,sbro_heuristic_only_unvalidated,single_source
2014,400610213,,,,,missing
2014,400610224,,51.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547787,,45.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548463,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547830,,22.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548344,,,,,missing
2014,400548331,,43.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548394,,31.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547969,,34.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548188,,37.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548363,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548328,,51.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548329,,37.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547841,,25.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547847,,24.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548345,,45.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548330,,30.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548001,,40.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548460,,3.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548016,,13.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547651,,49.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547741,,34.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548410,,40.5,,sbro_heuristic_only_unvalidated,single_source
2014,400610227,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610228,,54.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610200,,70.5,,sbro_heuristic_only_unvalidated,single_source
2014,400610325,,72.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547646,,27.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548173,56.0,56.5,0.5,cross_validated_vs_cfbd,verified
2014,400548409,,64.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547809,,45.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548223,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547905,,68.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547986,,50.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547989,,53.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548098,,53.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548396,,58.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547655,,57.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548101,,56.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548183,,58.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547845,,65.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547658,,62.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548021,,48.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548106,,69.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547659,,58.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548193,,63.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548024,,56.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547850,,58.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548392,,58.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548023,,70.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547730,,57.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548389,,50.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547990,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547848,,50.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548390,59.0,,,,single_source
2014,400548265,,54.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548263,,68.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547660,,54.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547781,,44.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547983,,49.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547661,,51.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547773,,55.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547816,,50.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547849,,61.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547917,,76.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548019,,57.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548109,,48.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548189,,63.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547663,,52.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547753,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547788,,52.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548096,,11.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548107,,51.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548406,,38.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547837,,32.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547763,,56.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548407,,31.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548004,,2.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548006,,41.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548175,,16.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548405,,12.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547851,,66.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547852,,49.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547945,,50.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547855,,50.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547906,,,,,missing
2014,400548391,,54.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548110,,57.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548022,,70.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547665,,52.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547831,,45.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547853,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548020,,62.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548108,,62.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548413,,71.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548388,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547664,,54.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547995,,52.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548026,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548412,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547970,,60.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548192,,,,,missing
2014,400547856,,64.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547666,,41.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547742,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548267,,79.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548384,,50.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547858,,66.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547671,,60.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548386,,48.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547954,,52.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548387,,51.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547918,,71.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547822,,49.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547789,,54.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547774,,51.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547810,,,,,missing
2014,400548031,,63.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547673,,54.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547817,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548196,,58.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547669,,67.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547782,,45.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547832,,48.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548191,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548025,,64.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547672,,39.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548264,,68.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547857,,45.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547946,,53.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547996,,55.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548030,,36.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547907,,62.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547962,,49.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547987,,48.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548027,,48.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548268,,,,,missing
2014,400547668,,61.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547670,,60.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548028,,23.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548032,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548111,,59.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548112,,56.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548115,,65.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548203,,46.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548414,,58.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548197,,62.0,,sbro_heuristic_only_unvalidated,single_source
2014,400560174,,64.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548266,,,,,missing
2014,400548194,61.0,60.5,0.5,cross_validated_vs_cfbd,verified
2014,400548198,,56.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548269,,64.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547859,,69.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547818,,53.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547955,,46.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547676,,,,,missing
2014,400548381,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548380,,61.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548273,,,,,missing
2014,400548379,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548114,,23.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548113,,12.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548195,,17.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548270,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547678,,50.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547908,,58.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547674,,61.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547861,,53.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547677,,47.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547679,,53.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547930,,47.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547978,,46.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548383,,48.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547732,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547827,,49.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547811,,,,,missing
2014,400547919,,70.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548116,,70.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547823,,46.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547833,,43.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547947,,43.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548033,,54.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548038,,66.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548119,,51.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547675,,46.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548271,,61.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547862,,42.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548034,,45.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548416,,58.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547743,,63.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548037,,58.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548117,,58.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548199,,57.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548417,,,,,missing
2014,400547754,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547680,,65.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548202,,55.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548272,,60.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548201,,55.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548459,,14.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548274,,81.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547682,,48.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548039,,48.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547783,,46.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548207,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547765,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548374,,,,,missing
2014,400547867,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548373,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548377,,72.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547865,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548276,,65.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548279,46.0,47.0,1.0,cross_validated_vs_cfbd,source_variance
2014,400547956,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548378,,53.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548275,,68.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547979,,48.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547937,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547863,,64.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547684,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547864,,67.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547909,,54.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548041,,75.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548042,,60.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548120,,58.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548376,,53.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547797,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548122,,51.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547920,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548126,,58.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547685,,63.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547744,,64.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548044,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548121,,76.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548124,,49.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548205,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547866,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548277,,53.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548123,,,,,missing
2014,400548418,,52.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547683,,62.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547997,,47.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548040,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548043,,70.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548125,,62.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548208,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548419,,53.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548420,64.75,65.0,0.25,cross_validated_vs_cfbd,verified
2014,400548422,,65.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547790,,58.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547812,,46.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548375,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548209,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548421,,63.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548206,,54.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548278,,70.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547686,,46.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548280,,52.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548214,,53.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548212,,65.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547766,,55.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548369,,61.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548368,,64.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547868,,66.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547798,,61.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548365,,54.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547957,,49.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547870,,44.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548282,,73.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548370,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547871,,49.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547689,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547755,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547687,,66.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547691,,57.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547869,,76.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547910,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547921,,54.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547963,45.0,44.5,0.5,cross_validated_vs_cfbd,verified
2014,400548046,,68.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548049,,57.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548367,,51.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548128,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548127,,67.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548130,,55.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548131,,56.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548424,,62.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548132,,53.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548426,,63.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547733,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547745,,46.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547872,,61.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548047,,57.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548129,,,,,missing
2014,400548425,,63.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548464,,38.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547690,,48.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547948,,41.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548045,,42.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548366,,44.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548048,,63.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548210,,50.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548211,64.75,64.0,0.75,cross_validated_vs_cfbd,source_variance
2014,400548213,47.0,46.5,0.5,cross_validated_vs_cfbd,verified
2014,400548427,61.75,62.0,0.25,cross_validated_vs_cfbd,verified
2014,400548284,,53.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547813,,,,,missing
2014,400548216,,61.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547694,,52.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547767,,60.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548361,,,,,missing
2014,400547874,,80.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548364,,62.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547922,,59.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548288,,64.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548359,,54.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547877,,54.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547876,,62.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547984,,62.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548285,,53.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547971,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548286,,60.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547734,,45.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548050,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547692,,44.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547695,50.5,49.5,1.0,cross_validated_vs_cfbd,source_variance
2014,400547819,,44.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547931,,45.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547964,,48.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548051,,65.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548052,,44.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547756,,49.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548133,,47.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548138,,68.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548136,,63.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548428,,64.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547693,,62.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547805,,48.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547873,,58.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548053,,66.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548134,,51.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548135,,53.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548287,,73.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548137,,,,,missing
2014,400548430,,67.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547775,67.75,67.5,0.25,cross_validated_vs_cfbd,verified
2014,400548054,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548217,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548362,,44.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548360,,49.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548429,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547875,,45.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548219,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548218,,48.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548431,59.0,59.0,0.0,cross_validated_vs_cfbd,verified
2014,400547696,,55.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547791,,47.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548289,,78.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547697,,60.0,,sbro_heuristic_only_unvalidated,single_source
2014,400550419,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548221,,58.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548355,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548354,,45.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548357,,46.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548356,,62.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547949,,44.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547880,,71.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547878,,47.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547985,,52.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548291,,,,,missing
