id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,playoff,_source,_retrieval_date,_endpoint,_schema_version
401282607,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,52633,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,45,"[10, 14, 14, 7]",0.9987026978526787,1460,1565,58,South Florida,fbs,American Athletic,0,"[0, 0, 0, 0]",0.0012973021473212665,1251,1146,1.7199176694,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401300993,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,36752,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,33,"[14, 6, 7, 6]",0.9981479820345208,1659,1666,151,East Carolina,fbs,American Athletic,19,"[6, 0, 3, 10]",0.0018520179654791802,1403,1396,3.0846558976,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401300994,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,15085,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,17,"[3, 7, 7, 0]",0.48190183055823815,,,302,UC Davis,fcs,Big Sky,19,"[7, 3, 3, 6]",0.5180981694417619,,,6.1233812195,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401309834,2021,1,regular,2021-09-02T23:30:00.000Z,False,True,False,False,51511,587,Rice-Eccles Stadium,254,Utah,fbs,Pac-12,40,"[13, 6, 7, 14]",0.9832270850528867,,,2692,Weber State,fcs,Big Sky,17,"[7, 0, 3, 7]",0.016772914947113304,,,1.7192597055,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282180,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,16236,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,59,"[7, 21, 17, 14]",0.9974874797982355,,,2630,UT Martin,fcs,OVC,21,"[7, 7, 0, 7]",0.002512520201764512,,,3.4696869058,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282789,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,True,50805,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,31,"[0, 14, 7, 10]",0.170686074828574,1585,1582,194,Ohio State,fbs,Big Ten,45,"[7, 3, 21, 14]",0.829313925171426,1905,1908,4.281207226,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401310696,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,15908,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,27,"[14, 7, 3, 3]",0.9700928934278247,,,2277,Houston Christian,fcs,Southland,17,"[0, 10, 0, 7]",0.029907106572175324,,,2.230787703,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401281952,2021,1,regular,2021-09-03T00:00:00.000Z,False,True,False,False,84314,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,38,"[14, 0, 14, 10]",0.9851715866948813,1489,1524,189,Bowling Green,fbs,Mid-American,6,"[0, 6, 0, 0]",0.014828413305118748,1041,1006,1.2554934078,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282051,2021,1,regular,2021-09-03T00:05:00.000Z,False,True,False,False,0,218,FIU Stadium,2229,Florida International,fbs,Conference USA,48,"[21, 7, 10, 10]",,,,2341,Long Island University,fcs,NEC,10,"[0, 10, 0, 0]",,,,1.825485544,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401310694,2021,1,regular,2021-09-03T02:00:00.000Z,False,True,False,False,21970,6501,Allegiant Stadium,2439,UNLV,fbs,Mountain West,33,"[0, 6, 0, 14, 7, 6]",0.07179342211021605,,,331,Eastern Washington,fcs,Big Sky,35,"[0, 3, 17, 0, 7, 8]",0.9282065778897839,,,6.630977027,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401309835,2021,1,regular,2021-09-03T02:30:00.000Z,False,True,False,False,44456,3947,Mountain America Stadium,9,Arizona State,fbs,Pac-12,41,"[13, 15, 6, 7]",0.9989417266712739,,,253,Southern Utah,fcs,Big Sky,14,"[7, 0, 7, 0]",0.0010582733287261004,,,1.1008051137,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401309937,2021,1,regular,2021-09-03T22:00:00.000Z,False,True,False,True,65632,3799,Lane Stadium,259,Virginia Tech,fbs,ACC,17,"[7, 7, 0, 3]",0.9657623026389909,1535,1556,153,North Carolina,fbs,ACC,10,"[0, 0, 7, 3]",0.03423769736100912,1725,1704,6.1739447701,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401309541,2021,1,regular,2021-09-03T23:00:00.000Z,False,True,False,False,16461,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,35,"[14, 14, 7, 0]",0.9856200622735365,,,2598,Saint Francis,fcs,NEC,15,"[0, 7, 0, 8]",0.01437993772646351,,,1.3276499065,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282608,2021,1,regular,2021-09-03T23:00:00.000Z,False,True,False,False,25673,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,42,"[14, 14, 7, 7]",0.8721964954093154,1519,1580,295,Old Dominion,fbs,Conference USA,10,"[3, 0, 0, 7]",0.12780350459068457,1303,1242,1.2683700521,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282052,2021,1,regular,2021-09-03T23:00:00.000Z,False,True,False,False,14125,4418,Jerry Richardson Stadium,2429,Charlotte,fbs,Conference USA,31,"[7, 3, 7, 14]",0.3802794763077427,1366,1366,150,Duke,fbs,ACC,28,"[0, 14, 0, 14]",0.6197205236922573,1295,1295,9.9391115015,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401287888,2021,1,regular,2021-09-04T00:00:00.000Z,False,True,False,False,26103,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,17,"[0, 7, 3, 7]",0.3566755518023538,,,233,South Dakota,fcs,MVFC,14,"[0, 0, 7, 7]",0.6433244481976462,,,6.3957990631,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401309836,2021,1,regular,2021-09-04T01:00:00.000Z,False,True,False,False,44153,3726,Folsom Field,38,Colorado,fbs,Pac-12,35,"[0, 14, 7, 14]",0.9986483170794433,,,2458,Northern Colorado,fcs,Big Sky,7,"[0, 0, 7, 0]",0.0013516829205566516,,,1.3054248484,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401310695,2021,1,regular,2021-09-04T01:00:00.000Z,False,True,False,False,32327,5388,Canvas Stadium,36,Colorado State,fbs,Mountain West,23,"[0, 10, 0, 13]",0.15750183681437618,,,2571,South Dakota State,fcs,MVFC,42,"[7, 14, 14, 7]",0.8424981631856239,,,3.4830932001,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282782,2021,1,regular,2021-09-04T01:00:00.000Z,False,True,False,True,34248,3911,Ryan Field,77,Northwestern,fbs,Big Ten,21,"[0, 7, 0, 14]",0.008688733173155496,1639,1574,127,Michigan State,fbs,Big Ten,38,"[14, 7, 7, 10]",0.9913112668268445,1424,1489,3.3080173367,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282609,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,28991,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,51,"[7, 20, 3, 21]",0.9989204847197184,,,2142,Colgate,fcs,Patriot,0,"[0, 0, 0, 0]",0.0010795152802816066,,,1.0793145235,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401309601,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,18280,4246,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,10,"[0, 7, 3, 0]",0.011110718672779117,1410,1334,349,Army,fbs,FBS Independents,43,"[14, 13, 6, 10]",0.9888892813272209,1549,1625,2.2807184063,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282815,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,True,76832,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,10,"[0, 0, 7, 3]",0.8185644967745165,1745,1728,213,Penn State,fbs,Big Ten,16,"[0, 0, 7, 9]",0.18143550322548352,1668,1685,8.6262290777,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401327913,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,85938,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,52,"[7, 17, 14, 14]",0.9028727534360819,,,2230,Fordham,fcs,Patriot,7,"[0, 7, 0, 0]",0.09712724656391813,,,1.3091986595,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401287894,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,42206,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,40,"[14, 23, 3, 0]",0.021390135630190765,1875,1869,2655,Tulane,fbs,American Athletic,35,"[14, 0, 8, 13]",0.9786098643698092,1597,1603,2.1698702327,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282772,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,109295,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,47,"[10, 17, 6, 14]",0.9986865417930266,1591,1672,2711,Western Michigan,fbs,Mid-American,14,"[7, 0, 0, 7]",0.0013134582069733725,1510,1429,2.3235980123,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401286188,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,18782,3892,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,28,"[14, 7, 7, 0]",0.02503652197942647,,,107,Holy Cross,fcs,Patriot,38,"[7, 17, 7, 7]",0.9749634780205735,,,6.4352510272,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401287889,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,True,False,28668,3687,AT&T Stadium,2306,Kansas State,fbs,Big 12,24,"[7, 7, 0, 10]",0.9885480025786976,1447,1497,24,Stanford,fbs,Pac-12,7,"[0, 0, 0, 7]",0.011451997421302429,1491,1441,3.0408518701,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282822,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,52519,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,61,"[12, 14, 14, 21]",0.9876925847980061,1393,1523,218,Temple,fbs,American Athletic,14,"[0, 7, 7, 0]",0.012307415201993854,1304,1174,2.508015306,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401281947,2021,1,regular,2021-09-04T16:00:00.000Z,False,True,False,False,47693,3683,Kroger Field,96,Kentucky,fbs,SEC,45,"[14, 14, 3, 14]",0.9989399455856591,1550,1593,2433,UL Monroe,fbs,Sun Belt,10,"[7, 0, 0, 3]",0.0010600544143408719,1101,1058,1.5118704405,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401281943,2021,1,regular,2021-09-04T18:00:00.000Z,False,True,False,False,64065,3887,Razorback Stadium,8,Arkansas,fbs,SEC,38,"[7, 0, 10, 21]",0.9906022601032428,1417,1470,242,Rice,fbs,Conference USA,17,"[0, 10, 7, 0]",0.009397739896757185,1447,1394,2.100219017,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401310861,2021,1,regular,2021-09-04T18:00:00.000Z,False,True,False,False,30012,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,35,"[14, 14, 0, 7]",0.9963247284759654,,,322,Lafayette,fcs,Patriot,14,"[0, 7, 7, 0]",0.0036752715240345735,,,1.2850081005,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401309838,2021,1,regular,2021-09-04T18:00:00.000Z,False,True,False,False,43276,3626,Autzen Stadium,2483,Oregon,fbs,Pac-12,31,"[14, 7, 0, 10]",0.6554397056353632,1698,1700,278,Fresno State,fbs,Mountain West,24,"[0, 13, 8, 3]",0.34456029436463675,1566,1564,6.5519471201,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282174,2021,1,regular,2021-09-04T19:30:00.000Z,False,True,False,False,30131,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,American Athletic,7,"[0, 0, 0, 7]",0.0015932988484657657,1380,1275,276,Marshall,fbs,Conference USA,49,"[14, 7, 7, 21]",0.9984067011515342,1535,1640,2.1046809431,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401300996,2021,1,regular,2021-09-04T19:30:00.000Z,False,True,False,False,37978,3854,Nippert Stadium,2132,Cincinnati,fbs,American Athletic,49,"[21, 14, 0, 14]",0.9989680828534763,1784,1837,193,Miami (OH),fbs,Mid-American,14,"[0, 0, 0, 14]",0.001031917146523731,1426,1373,1.2835892447,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282723,2021,1,regular,2021-09-04T19:30:00.000Z,False,True,False,True,68166,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,34,"[14, 17, 0, 3]",0.9979199925443467,1805,1860,84,Indiana,fbs,Big Ten,6,"[3, 0, 3, 0]",0.0020800074556532877,1650,1595,2.2651769074,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401281942,2021,1,regular,2021-09-04T19:30:00.000Z,False,True,True,False,71829,5348,Mercedes-Benz Stadium,2390,Miami,fbs,ACC,13,"[0, 3, 10, 0]",0.01176962249522609,1607,1585,333,Alabama,fbs,SEC,44,"[10, 17, 14, 3]",0.9882303775047739,2099,2121,0.7900699466,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282764,2021,1,regular,2021-09-04T19:30:00.000Z,False,True,False,False,43811,3665,SECU Stadium,120,Maryland,fbs,Big Ten,30,"[17, 3, 0, 10]",0.98110910610178,1380,1396,277,West Virginia,fbs,Big 12,24,"[14, 7, 0, 3]",0.018890893898219963,1549,1533,8.6806655519,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282612,2021,1,regular,2021-09-04T20:00:00.000Z,False,True,False,False,41486,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,51,"[13, 10, 14, 14]",0.9988486164510799,1543,1609,113,Massachusetts,fbs,FBS Independents,7,"[0, 0, 0, 7]",0.0011513835489200819,1061,995,1.1508209908,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401281949,2021,1,regular,2021-09-04T20:00:00.000Z,False,True,False,False,44669,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,35,"[14, 0, 0, 21]",0.5783879057964902,1513,1508,2348,Louisiana Tech,fbs,Conference USA,34,"[7, 14, 10, 3]",0.42161209420350976,1337,1342,6.8510707457,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401281950,2021,1,regular,2021-09-04T20:00:00.000Z,False,True,False,False,46237,3838,Memorial Stadium,142,Missouri,fbs,SEC,34,"[7, 10, 7, 10]",0.5274031244762054,1503,1515,2117,Central Michigan,fbs,Mid-American,24,"[7, 7, 0, 10]",0.4725968755237946,1438,1426,6.5597184067,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401310697,2021,1,regular,2021-09-04T20:00:00.000Z,False,True,False,False,27007,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,19,"[0, 3, 0, 16]",0.9891546913521992,,,147,Montana State,fcs,Big Sky,16,"[7, 0, 0, 9]",0.010845308647800755,,,11.2612057931,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401287892,2021,1,regular,2021-09-04T20:30:00.000Z,False,True,False,False,91113,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,38,"[7, 7, 14, 10]",0.9787923181246069,1767,1801,309,Louisiana,fbs,Sun Belt,18,"[3, 3, 6, 6]",0.021207681875393125,1645,1611,3.8381599324,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401287887,2021,1,regular,2021-09-04T20:30:00.000Z,False,True,False,False,61500,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,16,"[3, 10, 0, 3]",0.8786943269118912,,,2460,Northern Iowa,fcs,MVFC,10,"[7, 3, 0, 0]",0.1213056730881088,,,3.4750110544,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401309842,2021,1,regular,2021-09-04T21:00:00.000Z,False,True,False,False,54398,477,Los Angeles Memorial Coliseum,30,USC,fbs,Pac-12,30,"[10, 3, 0, 17]",0.9727789437560149,1628,1672,23,San José State,fbs,Mountain West,7,"[0, 0, 7, 0]",0.027221056243985076,1513,1469,2.9096683291,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401286294,2021,1,regular,2021-09-04T22:00:00.000Z,False,True,False,False,15834,3992,Williams Stadium (VA),2335,Liberty,fbs,FBS Independents,48,"[14, 6, 14, 14]",0.9975063541111128,,,2097,Campbell,fcs,Big South,7,"[0, 7, 0, 0]",0.0024936458888872304,,,1.8277711552,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401309600,2021,1,regular,2021-09-04T22:00:00.000Z,False,True,False,False,15089,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,30,"[3, 17, 0, 10]",0.9840057645094854,,,2241,Gardner-Webb,fcs,Big South,25,"[6, 0, 6, 13]",0.015994235490514597,,,6.2367293608,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401300998,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,False,False,23373,3735,Gerald J. Ford Stadium,2567,SMU,fbs,American Athletic,56,"[7, 28, 14, 7]",0.9989704496065108,,,2000,Abilene Christian,fcs,Western Athletic,9,"[0, 3, 6, 0]",0.0010295503934891759,,,1.219540259,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401287893,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,False,False,26573,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,20,"[3, 7, 3, 7]",0.027570083271535584,1269,1271,239,Baylor,fbs,Big 12,29,"[7, 7, 10, 5]",0.9724299167284645,1525,1523,3.4324554132,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401309543,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,False,False,21783,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,49,"[14, 14, 14, 7]",0.9989709925009136,,,2450,Norfolk State,fcs,MEAC,10,"[7, 0, 0, 3]",0.0010290074990864095,,,1.0562631389,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401281951,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,False,False,64868,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,46,"[15, 14, 3, 14]",0.9986969045846604,,,2197,Eastern Illinois,fcs,OVC,0,"[0, 0, 0, 0]",0.0013030954153395724,,,1.1743357656,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401287886,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,True,False,43478,3891,NRG Stadium,248,Houston,fbs,American Athletic,21,"[14, 7, 0, 0]",0.011056395958785482,1495,1457,2641,Texas Tech,fbs,Big 12,38,"[0, 7, 17, 14]",0.9889436040412145,1455,1493,6.4519450646,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401309602,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,False,False,22399,3975,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,55,"[14, 20, 14, 7]",0.9985643385639026,,,2582,Southern,fcs,SWAC,3,"[0, 3, 0, 0]",0.001435661436097413,,,1.2421414423,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401281944,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,False,False,83821,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,60,"[13, 24, 16, 7]",0.9989678214762067,1665,1740,2006,Akron,fbs,Mid-American,10,"[0, 0, 0, 10]",0.0010321785237933367,1103,1028,1.1278404344,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401287890,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,False,False,50807,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,23,"[6, 14, 0, 3]",0.866842312600251,,,2623,Missouri State,fcs,MVFC,16,"[0, 3, 6, 7]",0.13315768739974898,,,5.7464549428,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401309598,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,False,False,15662,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,40,"[3, 3, 14, 20]",0.9863754340969222,,,2110,Central Arkansas,fcs,AWC,21,"[7, 0, 7, 7]",0.013624565903077812,,,5.4186020668,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401300997,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,False,False,30263,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,42,"[10, 19, 6, 7]",0.9898961142112114,,,2447,Nicholls,fcs,Southland,17,"[7, 0, 7, 3]",0.010103885788788625,,,2.028721361,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282819,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,False,False,53656,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,30,"[7, 6, 3, 14]",0.5320373839543777,1470,1483,204,Oregon State,fbs,Pac-12,21,"[7, 0, 0, 14]",0.4679626160456223,1449,1436,7.886416644,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
401282611,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,False,False,23904,3876,Peden Stadium,195,Ohio,fbs,Mid-American,9,"[0, 6, 0, 3]",0.021214293907006652,1564,1489,183,Syracuse,fbs,ACC,29,"[9, 3, 10, 7]",0.9787857060929933,1358,1433,3.0122099543,,,,CollegeFootballData.com API,2026-08-31T17:36:52.108062+00:00,/games,1.3
